 Deff   Wavelength  Qext              Qabs              Qsca              Albedo            Parea             Volume            Gfactor
  100        95.70  2.4733402700e+00  1.0481839200e+00  1.4251563500e+00  5.7620715083e-01  2.8320734400e+04  1.8880575000e+06  8.2760991101e-01
  100        95.80  2.4742531800e+00  1.0475915700e+00  1.4266616100e+00  5.7660292064e-01  2.8320734400e+04  1.8880575000e+06  8.2738946063e-01
  100        95.90  2.4751663200e+00  1.0469992200e+00  1.4281671000e+00  5.7699843783e-01  2.8320734400e+04  1.8880575000e+06  8.2716932843e-01
  100        96.00  2.4760792300e+00  1.0464068700e+00  1.4296723600e+00  5.7739362403e-01  2.8320734400e+04  1.8880575000e+06  8.2694974253e-01
  100        96.10  2.4769921300e+00  1.0458145100e+00  1.4311776200e+00  5.7778852127e-01  2.8320734400e+04  1.8880575000e+06  8.2673052894e-01
  100        96.20  2.4779052700e+00  1.0452221600e+00  1.4326831100e+00  5.7818316436e-01  2.8320734400e+04  1.8880575000e+06  8.2651185801e-01
  100        96.30  2.4788181800e+00  1.0446298100e+00  1.4341883700e+00  5.7857747759e-01  2.8320734400e+04  1.8880575000e+06  8.2629364788e-01
  100        96.40  2.4797313200e+00  1.0440374600e+00  1.4356938600e+00  5.7897153955e-01  2.8320734400e+04  1.8880575000e+06  8.2607581753e-01
  100        96.50  2.4806442300e+00  1.0434451100e+00  1.4371991200e+00  5.7936527238e-01  2.8320734400e+04  1.8880575000e+06  8.2585852822e-01
  100        96.60  2.4815571300e+00  1.0428527600e+00  1.4387043700e+00  5.7975871384e-01  2.8320734400e+04  1.8880575000e+06  8.2564160900e-01
  100        96.70  2.4824702700e+00  1.0422604100e+00  1.4402098600e+00  5.8015190651e-01  2.8320734400e+04  1.8880575000e+06  8.2542528961e-01
  100        96.80  2.4833831800e+00  1.0416680600e+00  1.4417151200e+00  5.8054477119e-01  2.8320734400e+04  1.8880575000e+06  8.2520928268e-01
  100        96.90  2.4842963200e+00  1.0410757100e+00  1.4432206100e+00  5.8093738592e-01  2.8320734400e+04  1.8880575000e+06  8.2499379686e-01
  100        97.00  2.4852092300e+00  1.0404834700e+00  1.4447257600e+00  5.8132962914e-01  2.8320734400e+04  1.8880575000e+06  8.2477868275e-01
  100        97.10  2.4861221300e+00  1.0398911200e+00  1.4462310100e+00  5.8172162685e-01  2.8320734400e+04  1.8880575000e+06  8.2456416908e-01
  100        97.20  2.4870352700e+00  1.0392987700e+00  1.4477365000e+00  5.8211337711e-01  2.8320734400e+04  1.8880575000e+06  8.2434994904e-01
  100        97.30  2.4879481800e+00  1.0387064200e+00  1.4492417600e+00  5.8250480121e-01  2.8320734400e+04  1.8880575000e+06  8.2413616835e-01
  100        97.40  2.4888613200e+00  1.0381140700e+00  1.4507472500e+00  5.8289597670e-01  2.8320734400e+04  1.8880575000e+06  8.2392292662e-01
  100        97.50  2.4897742300e+00  1.0375217200e+00  1.4522525100e+00  5.8328682677e-01  2.8320734400e+04  1.8880575000e+06  8.2371009984e-01
  100        97.60  2.4906873700e+00  1.0369293700e+00  1.4537580000e+00  5.8367742877e-01  2.8320734400e+04  1.8880575000e+06  8.2349773402e-01
  100        97.70  2.4916002800e+00  1.0363370200e+00  1.4552632600e+00  5.8406770608e-01  2.8320734400e+04  1.8880575000e+06  8.2328572632e-01
  100        97.80  2.4925131800e+00  1.0357446700e+00  1.4567685100e+00  5.8445769583e-01  2.8320734400e+04  1.8880575000e+06  8.2307423795e-01
  100        97.90  2.4934263200e+00  1.0351523200e+00  1.4582740000e+00  5.8484743997e-01  2.8320734400e+04  1.8880575000e+06  8.2286309827e-01
  100        98.00  2.4943392300e+00  1.0345599700e+00  1.4597792600e+00  5.8523686051e-01  2.8320734400e+04  1.8880575000e+06  8.2265255639e-01
  100        98.10  2.4952523700e+00  1.0339676100e+00  1.4612847600e+00  5.8562603830e-01  2.8320734400e+04  1.8880575000e+06  8.2244228612e-01
  100        98.20  2.4961652800e+00  1.0333752600e+00  1.4627900200e+00  5.8601488921e-01  2.8320734400e+04  1.8880575000e+06  8.2223245427e-01
  100        98.30  2.4970781800e+00  1.0327829100e+00  1.4642952700e+00  5.8640345414e-01  2.8320734400e+04  1.8880575000e+06  8.2202313701e-01
  100        98.40  2.4979913200e+00  1.0321905600e+00  1.4658007600e+00  5.8679177476e-01  2.8320734400e+04  1.8880575000e+06  8.2181423389e-01
  100        98.50  2.4989042300e+00  1.0315982100e+00  1.4673060200e+00  5.8717977359e-01  2.8320734400e+04  1.8880575000e+06  8.2160576837e-01
  100        98.60  2.4998173700e+00  1.0310058600e+00  1.4688115100e+00  5.8756752698e-01  2.8320734400e+04  1.8880575000e+06  8.2139766087e-01
  100        98.70  2.5007302800e+00  1.0304135100e+00  1.4703167700e+00  5.8795495930e-01  2.8320734400e+04  1.8880575000e+06  8.2119004873e-01
  100        98.80  2.5016431800e+00  1.0298211600e+00  1.4718220200e+00  5.8834210721e-01  2.8320734400e+04  1.8880575000e+06  8.2098285226e-01
  100        98.90  2.5025563200e+00  1.0292289300e+00  1.4733273900e+00  5.8872896415e-01  2.8320734400e+04  1.8880575000e+06  8.2077609498e-01
  100        99.00  2.5034692300e+00  1.0286365700e+00  1.4748326600e+00  5.8911555306e-01  2.8320734400e+04  1.8880575000e+06  8.2056967720e-01
  110        03.00  1.9723630000e+00  8.4902161400e-01  1.1233413860e+00  5.6954089384e-01  3.4267714800e+04  2.5129635000e+06  9.4715815314e-01
  110        03.10  2.0145041900e+00  8.8212472200e-01  1.1323794680e+00  5.6211323542e-01  3.4267714800e+04  2.5129635000e+06  9.2862452220e-01
  110        03.20  2.0189032600e+00  9.3393313900e-01  1.0849701210e+00  5.3740570066e-01  3.4267714800e+04  2.5129635000e+06  9.4259117477e-01
  110        03.30  2.0194368400e+00  9.5563161400e-01  1.0638052260e+00  5.2678311345e-01  3.4267714800e+04  2.5129635000e+06  9.5661556841e-01
  110        03.40  2.0195667700e+00  9.5197236500e-01  1.0675944050e+00  5.2862545614e-01  3.4267714800e+04  2.5129635000e+06  9.6365403940e-01
  110        03.50  2.0375773900e+00  9.3537402200e-01  1.1022033680e+00  5.4093816186e-01  3.4267714800e+04  2.5129635000e+06  9.6395255471e-01
  110        03.60  2.0663986200e+00  9.0003383200e-01  1.1663647880e+00  5.6444326700e-01  3.4267714800e+04  2.5129635000e+06  9.5177243819e-01
  110        03.70  2.0725629300e+00  8.4613943100e-01  1.2264234990e+00  5.9174246593e-01  3.4267714800e+04  2.5129635000e+06  9.4032408639e-01
  110        03.80  2.0639107200e+00  8.3115732700e-01  1.2327533930e+00  5.9729007706e-01  3.4267714800e+04  2.5129635000e+06  9.4274817402e-01
  110        03.90  2.0553371900e+00  8.6821878000e-01  1.1871184100e+00  5.7757842157e-01  3.4267714800e+04  2.5129635000e+06  9.5377672186e-01
  110        04.00  2.0510671100e+00  8.9581185600e-01  1.1552552540e+00  5.6324595542e-01  3.4267714800e+04  2.5129635000e+06  9.6170109427e-01
  110        04.10  2.0476872900e+00  9.1496443700e-01  1.1327228530e+00  5.5317179461e-01  3.4267714800e+04  2.5129635000e+06  9.6676636654e-01
  110        04.20  2.0435934100e+00  9.2824333900e-01  1.1153500710e+00  5.4577885481e-01  3.4267714800e+04  2.5129635000e+06  9.7010859720e-01
  110        04.30  2.0411729800e+00  9.3819993700e-01  1.1029730430e+00  5.4036235724e-01  3.4267714800e+04  2.5129635000e+06  9.7296325722e-01
  110        04.40  2.0391740800e+00  9.4649034700e-01  1.0926837330e+00  5.3584622506e-01  3.4267714800e+04  2.5129635000e+06  9.7489193099e-01
  110        04.50  2.0400571800e+00  9.5468467500e-01  1.0853725050e+00  5.3203043309e-01  3.4267714800e+04  2.5129635000e+06  9.7531775383e-01
  110        04.60  2.0415747200e+00  9.4033634700e-01  1.1012383730e+00  5.3940635247e-01  3.4267714800e+04  2.5129635000e+06  9.7378364141e-01
  110        04.70  2.0407648100e+00  9.2795932300e-01  1.1128054870e+00  5.4528845340e-01  3.4267714800e+04  2.5129635000e+06  9.7051524543e-01
  110        04.80  2.0393657700e+00  9.0918487300e-01  1.1301808970e+00  5.5418253735e-01  3.4267714800e+04  2.5129635000e+06  9.6643951246e-01
  110        04.90  2.0358083200e+00  8.8595908900e-01  1.1498492310e+00  5.6481212878e-01  3.4267714800e+04  2.5129635000e+06  9.6087380320e-01
  110        05.00  2.0349414300e+00  8.6496657100e-01  1.1699748590e+00  5.7494276825e-01  3.4267714800e+04  2.5129635000e+06  9.5741661273e-01
  110        05.10  2.0324859600e+00  8.6337602100e-01  1.1691099390e+00  5.7521181549e-01  3.4267714800e+04  2.5129635000e+06  9.5650657561e-01
  110        05.20  2.0334088800e+00  8.6917656700e-01  1.1642323130e+00  5.7255199604e-01  3.4267714800e+04  2.5129635000e+06  9.5869629098e-01
  110        05.30  2.0335211800e+00  8.7848109000e-01  1.1550400900e+00  5.6800002939e-01  3.4267714800e+04  2.5129635000e+06  9.6230981202e-01
  110        05.40  2.0293688800e+00  8.9767456100e-01  1.1316943190e+00  5.5765826024e-01  3.4267714800e+04  2.5129635000e+06  9.6636272770e-01
  110        05.50  2.0288622400e+00  9.1485351300e-01  1.1140087270e+00  5.4908051667e-01  3.4267714800e+04  2.5129635000e+06  9.7048244696e-01
  110        05.60  2.0340848000e+00  9.2775267400e-01  1.1063321260e+00  5.4389675691e-01  3.4267714800e+04  2.5129635000e+06  9.7401921365e-01
  110        05.70  2.0319011200e+00  9.4311010800e-01  1.0887910120e+00  5.3584842357e-01  3.4267714800e+04  2.5129635000e+06  9.7680665752e-01
  110        05.80  2.0325410400e+00  9.5281231400e-01  1.0797287260e+00  5.3122111916e-01  3.4267714800e+04  2.5129635000e+06  9.7861267412e-01
  110        05.90  2.0316467300e+00  9.6105748400e-01  1.0705892460e+00  5.2695639955e-01  3.4267714800e+04  2.5129635000e+06  9.7914607170e-01
  110        06.00  2.0298056600e+00  9.6410071800e-01  1.0657049420e+00  5.2502806697e-01  3.4267714800e+04  2.5129635000e+06  9.7887678229e-01
  110        06.10  2.0334177000e+00  9.6088075600e-01  1.0725369440e+00  5.2745530050e-01  3.4267714800e+04  2.5129635000e+06  9.7834055041e-01
  110        06.20  2.0315756800e+00  9.6292918900e-01  1.0686464910e+00  5.2601854881e-01  3.4267714800e+04  2.5129635000e+06  9.7769993018e-01
  110        06.30  2.0304951700e+00  9.6381914600e-01  1.0666760240e+00  5.2532802824e-01  3.4267714800e+04  2.5129635000e+06  9.7719080882e-01
  110        06.40  2.0307219000e+00  9.6236664100e-01  1.0683552590e+00  5.2609629068e-01  3.4267714800e+04  2.5129635000e+06  9.7689961166e-01
  110        06.50  2.0317709400e+00  9.6139985300e-01  1.0703710870e+00  5.2681681086e-01  3.4267714800e+04  2.5129635000e+06  9.7660588105e-01
  110        06.60  2.0325601100e+00  9.6031773100e-01  1.0722423790e+00  5.2753292448e-01  3.4267714800e+04  2.5129635000e+06  9.7639522512e-01
  110        06.70  2.0345137100e+00  9.5912820100e-01  1.0753855090e+00  5.2857127662e-01  3.4267714800e+04  2.5129635000e+06  9.7619174595e-01
  110        06.80  2.0347051600e+00  9.5790600800e-01  1.0767991520e+00  5.2921630768e-01  3.4267714800e+04  2.5129635000e+06  9.7597899047e-01
  110        06.90  2.0342996100e+00  9.5536083000e-01  1.0789387800e+00  5.3037358642e-01  3.4267714800e+04  2.5129635000e+06  9.7569141832e-01
  110        07.00  2.0345716500e+00  9.5323866600e-01  1.0813329840e+00  5.3147943156e-01  3.4267714800e+04  2.5129635000e+06  9.7546224982e-01
  110        07.10  2.0372510000e+00  9.5134234400e-01  1.0859086560e+00  5.3302644397e-01  3.4267714800e+04  2.5129635000e+06  9.7521489492e-01
  110        07.20  2.0371530100e+00  9.4914126400e-01  1.0880117460e+00  5.3408445053e-01  3.4267714800e+04  2.5129635000e+06  9.7493498554e-01
  110        07.30  2.0390703700e+00  9.4733470700e-01  1.0917356630e+00  5.3540852688e-01  3.4267714800e+04  2.5129635000e+06  9.7467423709e-01
  110        07.40  2.0421700500e+00  9.4588619500e-01  1.0962838550e+00  5.3682300110e-01  3.4267714800e+04  2.5129635000e+06  9.7435587648e-01
  110        07.50  2.0417907200e+00  9.4293642000e-01  1.0988543000e+00  5.3818165066e-01  3.4267714800e+04  2.5129635000e+06  9.7411633189e-01
  110        07.60  2.0425436500e+00  9.4002181300e-01  1.1025218370e+00  5.3977883753e-01  3.4267714800e+04  2.5129635000e+06  9.7377933885e-01
  110        07.70  2.0437102300e+00  9.3744951500e-01  1.1062607150e+00  5.4130017982e-01  3.4267714800e+04  2.5129635000e+06  9.7330825558e-01
  110        07.80  2.0478129400e+00  9.3466246100e-01  1.1131504790e+00  5.4358015679e-01  3.4267714800e+04  2.5129635000e+06  9.7302721662e-01
  110        07.90  2.0450856700e+00  9.3299341200e-01  1.1120922580e+00  5.4378761453e-01  3.4267714800e+04  2.5129635000e+06  9.7281985399e-01
  110        08.00  2.0440540300e+00  9.3120968300e-01  1.1128443470e+00  5.4443000560e-01  3.4267714800e+04  2.5129635000e+06  9.7267647243e-01
  110        08.10  2.0442383300e+00  9.2953497200e-01  1.1147033580e+00  5.4529031260e-01  3.4267714800e+04  2.5129635000e+06  9.7256536336e-01
  110        08.20  2.0462610700e+00  9.2775243500e-01  1.1185086350e+00  5.4661091461e-01  3.4267714800e+04  2.5129635000e+06  9.7249372016e-01
  110        08.30  2.0469145800e+00  9.2602270800e-01  1.1208918720e+00  5.4760070740e-01  3.4267714800e+04  2.5129635000e+06  9.7243149926e-01
  110        08.40  2.0480194100e+00  9.2431169700e-01  1.1237077130e+00  5.4868020660e-01  3.4267714800e+04  2.5129635000e+06  9.7238993017e-01
  110        08.50  2.0515017500e+00  9.2246383400e-01  1.1290379160e+00  5.5034704016e-01  3.4267714800e+04  2.5129635000e+06  9.7235154425e-01
  110        08.60  2.0496780900e+00  9.2112326600e-01  1.1285548240e+00  5.5060100877e-01  3.4267714800e+04  2.5129635000e+06  9.7232503956e-01
  110        08.70  2.0451672100e+00  9.2017817500e-01  1.1249890350e+00  5.5007191075e-01  3.4267714800e+04  2.5129635000e+06  9.7233681765e-01
  110        08.80  2.0416882000e+00  9.1973859100e-01  1.1219496090e+00  5.4952054334e-01  3.4267714800e+04  2.5129635000e+06  9.7245557370e-01
  110        08.90  2.0365340700e+00  9.1911363600e-01  1.1174204340e+00  5.4868732640e-01  3.4267714800e+04  2.5129635000e+06  9.7258992928e-01
  110        09.00  2.0334944700e+00  9.1861140700e-01  1.1148830630e+00  5.4825969750e-01  3.4267714800e+04  2.5129635000e+06  9.7280502250e-01
  110        09.10  2.0306754100e+00  9.1814017300e-01  1.1125352370e+00  5.4786463239e-01  3.4267714800e+04  2.5129635000e+06  9.7305837542e-01
  110        09.20  2.0297918300e+00  9.1781872500e-01  1.1119731050e+00  5.4782618028e-01  3.4267714800e+04  2.5129635000e+06  9.7345695563e-01
  110        09.30  2.0301880800e+00  9.1730922500e-01  1.1128788550e+00  5.4816539707e-01  3.4267714800e+04  2.5129635000e+06  9.7393574215e-01
  110        09.40  2.0300054600e+00  9.1717177600e-01  1.1128336840e+00  5.4819245856e-01  3.4267714800e+04  2.5129635000e+06  9.7457366538e-01
  110        09.50  2.0308210800e+00  9.1700154500e-01  1.1138195350e+00  5.4845773760e-01  3.4267714800e+04  2.5129635000e+06  9.7512435587e-01
  110        09.60  2.0233793300e+00  9.1930204600e-01  1.1040772840e+00  5.4566005871e-01  3.4267714800e+04  2.5129635000e+06  9.7600465844e-01
  110        09.70  2.0158865500e+00  9.2121827600e-01  1.0946682740e+00  5.4302077366e-01  3.4267714800e+04  2.5129635000e+06  9.7689404775e-01
  110        09.80  2.0094707000e+00  9.2332845900e-01  1.0861422410e+00  5.4051160885e-01  3.4267714800e+04  2.5129635000e+06  9.7775929544e-01
  110        09.90  2.0062837600e+00  9.2529195500e-01  1.0809918050e+00  5.3880304798e-01  3.4267714800e+04  2.5129635000e+06  9.7902573475e-01
  110        10.00  2.0024874200e+00  9.2695039500e-01  1.0755370250e+00  5.3710051522e-01  3.4267714800e+04  2.5129635000e+06  9.8024086738e-01
  110        10.10  1.9974074400e+00  9.3413418500e-01  1.0632732550e+00  5.3232667192e-01  3.4267714800e+04  2.5129635000e+06  9.8197262925e-01
  110        10.20  1.9887938500e+00  9.3978118900e-01  1.0490126610e+00  5.2746173818e-01  3.4267714800e+04  2.5129635000e+06  9.8338442360e-01
  110        10.30  1.9756987100e+00  9.4389766500e-01  1.0318010450e+00  5.2224615007e-01  3.4267714800e+04  2.5129635000e+06  9.8461545544e-01
  110        10.40  1.9631850700e+00  9.4860631200e-01  1.0145787580e+00  5.1680240111e-01  3.4267714800e+04  2.5129635000e+06  9.8559565436e-01
  110        10.50  1.9358865000e+00  9.4916558300e-01  9.8672091700e-01  5.0969977682e-01  3.4267714800e+04  2.5129635000e+06  9.8614515845e-01
  110        10.60  1.9158053400e+00  9.4889175900e-01  9.6691358100e-01  5.0470345855e-01  3.4267714800e+04  2.5129635000e+06  9.8589802084e-01
  110        10.70  1.9116923800e+00  9.4521260300e-01  9.6647977700e-01  5.0556239441e-01  3.4267714800e+04  2.5129635000e+06  9.8451807131e-01
  110        10.80  1.9134120900e+00  9.4042730300e-01  9.7298478700e-01  5.0850770312e-01  3.4267714800e+04  2.5129635000e+06  9.8219527056e-01
  110        10.90  1.9223452800e+00  9.3387800500e-01  9.8846727500e-01  5.1419861212e-01  3.4267714800e+04  2.5129635000e+06  9.7921933027e-01
  110        11.00  1.9317510100e+00  9.2755413100e-01  1.0041968790e+00  5.1983763632e-01  3.4267714800e+04  2.5129635000e+06  9.7547667041e-01
  110        11.10  1.9407687200e+00  9.2335653300e-01  1.0174121870e+00  5.2423154625e-01  3.4267714800e+04  2.5129635000e+06  9.7201690497e-01
  110        11.20  1.9523580100e+00  9.2281383300e-01  1.0295441770e+00  5.2733370198e-01  3.4267714800e+04  2.5129635000e+06  9.6901206041e-01
  110        11.30  1.9618887900e+00  9.2097842700e-01  1.0409103630e+00  5.3056542670e-01  3.4267714800e+04  2.5129635000e+06  9.6573257278e-01
  110        11.40  1.9701734800e+00  9.2021954100e-01  1.0499539390e+00  5.3292461281e-01  3.4267714800e+04  2.5129635000e+06  9.6278360554e-01
  110        11.50  1.9778429300e+00  9.2169344400e-01  1.0561494860e+00  5.3399057629e-01  3.4267714800e+04  2.5129635000e+06  9.6065996264e-01
  110        11.60  1.9854604000e+00  9.2269140500e-01  1.0627689950e+00  5.3527584584e-01  3.4267714800e+04  2.5129635000e+06  9.5845208365e-01
  110        11.70  1.9923397300e+00  9.2432153200e-01  1.0680181980e+00  5.3606228994e-01  3.4267714800e+04  2.5129635000e+06  9.5641367347e-01
  110        11.80  1.9976437100e+00  9.2544376900e-01  1.0721999410e+00  5.3673231900e-01  3.4267714800e+04  2.5129635000e+06  9.5442929236e-01
  110        11.90  2.0028445700e+00  9.2705649100e-01  1.0757880790e+00  5.3713008743e-01  3.4267714800e+04  2.5129635000e+06  9.5239676095e-01
  110        12.00  2.0073111100e+00  9.2946857200e-01  1.0778425380e+00  5.3695838808e-01  3.4267714800e+04  2.5129635000e+06  9.5109095661e-01
  110        12.10  2.0118455900e+00  9.3171811100e-01  1.0801274790e+00  5.3688388630e-01  3.4267714800e+04  2.5129635000e+06  9.4974420056e-01
  110        12.20  2.0159487700e+00  9.3380314100e-01  1.0821456290e+00  5.3679222662e-01  3.4267714800e+04  2.5129635000e+06  9.4831111308e-01
  110        12.30  2.0189180400e+00  9.3631345000e-01  1.0826045900e+00  5.3623008391e-01  3.4267714800e+04  2.5129635000e+06  9.4740774483e-01
  110        12.40  2.0220973500e+00  9.3864566100e-01  1.0834516890e+00  5.3580589926e-01  3.4267714800e+04  2.5129635000e+06  9.4633065109e-01
  110        12.50  2.0249533700e+00  9.4050550500e-01  1.0844478650e+00  5.3554214189e-01  3.4267714800e+04  2.5129635000e+06  9.4525508124e-01
